image_id,file_name,file_path,produce_type,freshness_label,shelf_life_days,width,height,channels,format,file_size_kb,md5_hash,is_duplicate,duplicate_of
aug_325_IMG_20260114_005456,aug_325_IMG_20260114_005456.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/aug_325_IMG_20260114_005456.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,18.54,de53462c0637e5c75c929c326ff2ac27,False,
IMG_20251104_133109984_HDR_AE,IMG_20251104_133109984_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/IMG_20251104_133109984_HDR_AE.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,29.3,a2f2bd04f267c2605faae8b8436770c8,False,
aug_491_IMG_20251202_015425,aug_491_IMG_20251202_015425.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_491_IMG_20251202_015425.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,10.02,143e3010faa1f578df193fe22cc914a2,False,
aug_44_eggplant(7),aug_44_eggplant(7).jpeg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/aug_44_eggplant(7).jpeg,Eggplant,Fresh,1-4,512,512,3,JPEG,24.5,b0f97ed5cd246fc496b70f852ae58898,False,
aug_142_IMG-20260207-WA0013,aug_142_IMG-20260207-WA0013.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/aug_142_IMG-20260207-WA0013.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,34.25,7ec6ca3cbfa641fb8828eb2349bc2aec,False,
aug_317_IMG_20251031_164008,aug_317_IMG_20251031_164008.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_317_IMG_20251031_164008.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,21.06,35ff3bd77da376c82d8b40342bbbdb16,False,
IMG_20251201_184732677_HDR,IMG_20251201_184732677_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251201_184732677_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,12.88,9a7161eb6d82b4907acf690402cec6fd,False,
aug_337_IMG_20251103_090546,aug_337_IMG_20251103_090546.jpg,/content/dataset_raw/Processed Data/Semi Fresh Bittermelon ( 3-5)/aug_337_IMG_20251103_090546.jpg,Bittermelon,Semi-Fresh,3-5,512,512,3,JPEG,16.51,c6fc0927d69095fdae6a59b982ebc8ea,False,
IMG_20251127_193001829_HDR,IMG_20251127_193001829_HDR.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251127_193001829_HDR.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,19.95,a82ad50dc466ed27bf60729f35fa299e,False,
aug_276_IMG_20251123_105736251_HDR_AE,aug_276_IMG_20251123_105736251_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_276_IMG_20251123_105736251_HDR_AE.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,24.9,975b154602163839cd812dab9f03ee5b,False,
aug_87_IMG_20260121_230408152_HDR,aug_87_IMG_20260121_230408152_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_87_IMG_20260121_230408152_HDR.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,26.38,2178425d7d92fe46d1a72122da81892a,False,
IMG_20260212_155620,IMG_20260212_155620.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/IMG_20260212_155620.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,19.86,ab42dd0a00bca47625687e670973adef,False,
IMG-20251121-WA0004,IMG-20251121-WA0004.jpg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/IMG-20251121-WA0004.jpg,Orange,Fresh,1-9,512,512,3,JPEG,24.53,47497fea5cd0156ad0c50ac98b6a3fd0,False,
IMG_20251202_021247,IMG_20251202_021247.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/IMG_20251202_021247.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,27.18,d54e929430a4a13c404ae797e384b612,False,
aug_258_IMG_20251123_105835443_HDR_AE,aug_258_IMG_20251123_105835443_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_258_IMG_20251123_105835443_HDR_AE.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,28.91,9841ae6ce04e2517ae2843889895a38a,False,
aug_59_IMG_20251109_113107931_HDR_AE,aug_59_IMG_20251109_113107931_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh pineapple(1-15)/aug_59_IMG_20251109_113107931_HDR_AE.jpg,Pineapple,Fresh,1-15,512,512,3,JPEG,46.35,25980207fc611b50d54ba438e7696ba7,False,
aug_270_IMG-20260128-WA0010,aug_270_IMG-20260128-WA0010.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/aug_270_IMG-20260128-WA0010.jpg,Orange,Rotten,20-35,512,512,3,JPEG,39.8,42b05d59039b7aa5b17bf879ff9b1ada,False,
aug_284_IMG_20251029_095436,aug_284_IMG_20251029_095436.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/aug_284_IMG_20251029_095436.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,24.88,1631cb7aecb498476ceddd88db8fc775,False,
IMG-20260207-WA0010,IMG-20260207-WA0010.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/IMG-20260207-WA0010.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,28.69,ee232208c2e835b2f0c13c8803ac0af5,False,
IMG_20260126_223515554_HDR,IMG_20260126_223515554_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/IMG_20260126_223515554_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,18.44,3b7de93aa63416c5f9d18da0a7500f88,False,
aug_43_IMG_20251119_201519593_HDR,aug_43_IMG_20251119_201519593_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/aug_43_IMG_20251119_201519593_HDR.jpg,Banana,Fresh,1-4,512,512,3,JPEG,16.44,02b310d5a265c3db4b32a28072763fa0,False,
aug_24_IMG_20260116_030613,aug_24_IMG_20260116_030613.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_24_IMG_20260116_030613.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,15.79,57b2b42e271c2486e226592309153c39,False,
aug_162_IMG-20251121-WA0002,aug_162_IMG-20251121-WA0002.jpg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/aug_162_IMG-20251121-WA0002.jpg,Orange,Fresh,1-9,512,512,3,JPEG,34.22,784d411af2068f0a01d3d41edf49b259,False,
aug_10_IMG_20251116_220056529_HDR,aug_10_IMG_20251116_220056529_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Tomato(10-24)/aug_10_IMG_20251116_220056529_HDR.jpg,Tomato,Semi-Fresh,10-24,512,512,3,JPEG,13.6,524ae6dfa5de8115f62f81764fcc31ef,False,
aug_149_IMG_20260116_030646,aug_149_IMG_20260116_030646.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_149_IMG_20260116_030646.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,16.64,2698696bbda3114ebfb304ef58636558,False,
aug_151_IMG_20251115_121740168_HDR_AE,aug_151_IMG_20251115_121740168_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh Orange(9-20)/aug_151_IMG_20251115_121740168_HDR_AE.jpg,Orange,Semi-Fresh,9-20,512,512,3,JPEG,24.2,c68fa4440cd47b6bf19803e13f1986e6,False,
IMG-20251118-WA0005,IMG-20251118-WA0005.jpg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/IMG-20251118-WA0005.jpg,Orange,Fresh,1-9,512,512,3,JPEG,14.94,4fa6fd19610569a1cf1077b1ac3de542,False,
aug_182_IMG_20260125_005617,aug_182_IMG_20260125_005617.jpg,/content/dataset_raw/Processed Data/Rotten Bittermelon(5-8)/aug_182_IMG_20260125_005617.jpg,Bittermelon,Rotten,5-8,512,512,3,JPEG,16.93,37a15e5084f537314b69a0939f53aec3,False,
IMG_20251108_121257100_HDR_AE,IMG_20251108_121257100_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/IMG_20251108_121257100_HDR_AE.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,38.73,5f90f3c089819ea3ea94c9019d81b88a,False,
IMG_20260122_003115,IMG_20260122_003115.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/IMG_20260122_003115.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,21.86,90e1b31d04fccf4a54bfc51c3a9080e3,False,
aug_359_IMG_20260202_032554,aug_359_IMG_20260202_032554.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_359_IMG_20260202_032554.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,17.27,d26f789bcba360a6e5395cb2946a6eb6,False,
aug_99_IMG-20251118-WA0008,aug_99_IMG-20251118-WA0008.jpg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/aug_99_IMG-20251118-WA0008.jpg,Orange,Fresh,1-9,512,512,3,JPEG,11.31,6e31226bf1139f746241388541ca42ad,False,
aug_404_IMG_20260214_025206,aug_404_IMG_20260214_025206.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_404_IMG_20260214_025206.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,17.27,785d5c3ad023aa8b9afeab19ff45f773,False,
IMG_20260125_005726,IMG_20260125_005726.jpg,/content/dataset_raw/Processed Data/Rotten Bittermelon(5-8)/IMG_20260125_005726.jpg,Bittermelon,Rotten,5-8,512,512,3,JPEG,19.7,eb99ab3e4dbc95fffa6b01540a382805,False,
IMG_20251031_164000,IMG_20251031_164000.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/IMG_20251031_164000.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,22.04,8a3314bfd0bff9565b3623860b360586,False,
IMG_20251025_121308,IMG_20251025_121308.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/IMG_20251025_121308.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,23.31,ed3b31c7796c643493b75f7eb78ae611,False,
IMG_20251114_213936280_HDR,IMG_20251114_213936280_HDR.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/IMG_20251114_213936280_HDR.jpg,Banana,Rotten,7-13,512,512,3,JPEG,17.88,d14fbd25b553852eeeb26b0c67d647ce,False,
IMG_20251120_203641641_HDR,IMG_20251120_203641641_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/IMG_20251120_203641641_HDR.jpg,Banana,Fresh,1-4,512,512,3,JPEG,26.21,982a1bc05ba09527644338d439875ebc,False,
IMG_20251126_191853836_HDR,IMG_20251126_191853836_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/IMG_20251126_191853836_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,16.94,d6b0d8df8bfa73da365e2e55c81e23d0,False,
IMG_20251119_202251970_HDR,IMG_20251119_202251970_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202251970_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,13.58,b8e97a2c5f4e70d905094e94e1b98dbe,False,
IMG_20251109_111842236_HDR_AE,IMG_20251109_111842236_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/IMG_20251109_111842236_HDR_AE.jpg,Banana,Rotten,7-13,512,512,3,JPEG,27.57,c4d55c8fc0cde96493e2b086764dd388,False,
aug_308_pineapple(6),aug_308_pineapple(6).jpeg,/content/dataset_raw/Processed Data/Fresh pineapple(1-15)/aug_308_pineapple(6).jpeg,Pineapple,Fresh,1-15,512,512,3,JPEG,47.18,c80a4d15a84901d4870bbbb6aa6db996,False,
aug_0_IMG_20251123_105620846_HDR_AE,aug_0_IMG_20251123_105620846_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_0_IMG_20251123_105620846_HDR_AE.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,28.22,316e4cbb276fb5068c7f11602478c2a9,False,
aug_180_IMG_20251123_012455,aug_180_IMG_20251123_012455.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_180_IMG_20251123_012455.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,15.15,82d1b6685e7a0c06589b42da4d27ff45,False,
IMG_20251108_121243973_HDR_AE,IMG_20251108_121243973_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/IMG_20251108_121243973_HDR_AE.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,32.51,a0e3782e0d490d66909d716788c3a5a9,False,
aug_227_IMG_20251202_015522,aug_227_IMG_20251202_015522.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_227_IMG_20251202_015522.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,18.67,7fbe5bd630cb18d3400482f3ec72ee11,False,
IMG-20260128-WA0023,IMG-20260128-WA0023.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/IMG-20260128-WA0023.jpg,Orange,Rotten,20-35,512,512,3,JPEG,47.11,b55daacded46aa580246f00d2668b9aa,False,
IMG_20251123_013247,IMG_20251123_013247.jpg,/content/dataset_raw/Processed Data/Rotten Bittermelon(5-8)/IMG_20251123_013247.jpg,Bittermelon,Rotten,5-8,512,512,3,JPEG,18.81,43d1838fe93094523b73af0fcb617da3,False,
aug_54_IMG_20251123_222348778_HDR,aug_54_IMG_20251123_222348778_HDR.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/aug_54_IMG_20251123_222348778_HDR.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,19.93,b526fcf8cf1d03d25e488256e67c01ca,False,
IMG_20260125_005724,IMG_20260125_005724.jpg,/content/dataset_raw/Processed Data/Rotten Bittermelon(5-8)/IMG_20260125_005724.jpg,Bittermelon,Rotten,5-8,512,512,3,JPEG,16.56,cf54001ff7bb4d0c90e64be39f32ca62,False,
IMG_20251201_184720354_HDR,IMG_20251201_184720354_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251201_184720354_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,12.5,93a4287c7163230d23c49536acdec067,False,
aug_125_IMG_20260123_013614,aug_125_IMG_20260123_013614.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/aug_125_IMG_20260123_013614.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,22.73,f803f558fac0fdc1bca79e93a8c0f5fd,False,
IMG_20251115_121120657_HDR_AE,IMG_20251115_121120657_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/IMG_20251115_121120657_HDR_AE.jpg,Banana,Rotten,7-13,512,512,3,JPEG,33.94,ff175d892c81e76d7a622ecad9ad21c6,False,
IMG_20251127_191810915_HDR,IMG_20251127_191810915_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251127_191810915_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,15.44,86215bff65e47fad40706cd6d74d5bce,False,
aug_255_IMG_20260130_163506,aug_255_IMG_20260130_163506.jpg,/content/dataset_raw/Processed Data/Rotten Papaya(7-12)/aug_255_IMG_20260130_163506.jpg,Papaya,Rotten,7-12,512,512,3,JPEG,16.59,f5716bf598a54066f40bab0c89b7dffa,False,
aug_201_IMG_20260116_030004,aug_201_IMG_20260116_030004.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/aug_201_IMG_20260116_030004.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,15.26,a39de15970c062ff0d4b776e2605bf26,False,
aug_225_IMG_20251029_095436,aug_225_IMG_20251029_095436.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/aug_225_IMG_20251029_095436.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,30.14,80cc2a19a8f8b07e6178b695b42202ab,False,
aug_389_IMG_20251123_012946,aug_389_IMG_20251123_012946.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_389_IMG_20251123_012946.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,26.79,aa0a16c88343c13764739461cb5d8c89,False,
aug_307_IMG-20260130-WA0108,aug_307_IMG-20260130-WA0108.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_307_IMG-20260130-WA0108.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,54.2,41e08f8ac8c25107a122b348617d341f,False,
aug_33_IMG-20260128-WA0052,aug_33_IMG-20260128-WA0052.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_33_IMG-20260128-WA0052.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,63.05,b5f6bc883a209592b2a5fc121a2ae795,False,
IMG_20251126_191532438_HDR,IMG_20251126_191532438_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Orange(9-20)/IMG_20251126_191532438_HDR.jpg,Orange,Semi-Fresh,9-20,512,512,3,JPEG,20.21,398caee4a730ebe76e064a822c4cc76e,False,
aug_221_IMG_20251117_155946,aug_221_IMG_20251117_155946.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/aug_221_IMG_20251117_155946.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,17.71,ce86bdd2e0df4b246ef30b0f468f1d09,False,
aug_9_IMG_20260116_030204,aug_9_IMG_20260116_030204.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/aug_9_IMG_20260116_030204.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,16.71,ae8c948d98613519d048d772509cd945,False,
aug_331_IMG_20260123_013740_1,aug_331_IMG_20260123_013740_1.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_331_IMG_20260123_013740_1.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,20.38,f42a7fab38d64a504849c0e697701e8d,False,
IMG_20251122_205318460_HDR,IMG_20251122_205318460_HDR.jpg,/content/dataset_raw/Processed Data/Semi_Fresh eggplant(4-8)/IMG_20251122_205318460_HDR.jpg,Eggplant,Semi-Fresh,4-8,512,512,3,JPEG,14.65,e2d0f3c6299e8534cfd12e9fe21d2583,False,
aug_117_IMG_20251123_012402,aug_117_IMG_20251123_012402.jpg,/content/dataset_raw/Processed Data/Rotten Cucumber(12-20)/aug_117_IMG_20251123_012402.jpg,Cucumber,Rotten,12-20,512,512,3,JPEG,15.16,7618af279ab6d436065a3cb0600581d9,False,
IMG_20251120_201554620_HDR,IMG_20251120_201554620_HDR.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/IMG_20251120_201554620_HDR.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,18.16,82f0e016358167450bf7cc183fc6fca4,False,
aug_149_IMG_20260123_182022941_HDR,aug_149_IMG_20260123_182022941_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh banana(4-7)/aug_149_IMG_20260123_182022941_HDR.jpg,Banana,Semi-Fresh,4-7,512,512,3,JPEG,15.79,07713d4f4f5461cbc08746e6fc11ca43,False,
IMG_20251109_112901669_HDR_AE,IMG_20251109_112901669_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112901669_HDR_AE.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,20.11,7734aa35e2ec7e43ddd8e54bbbc9a40b,False,
aug_25_IMG_20251119_202505431_HDR,aug_25_IMG_20251119_202505431_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_25_IMG_20251119_202505431_HDR.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,38.61,f5eed3dbb65fe1d9d88ed5c8d54df14c,False,
aug_14_IMG_20251201_133151189_HDR,aug_14_IMG_20251201_133151189_HDR.jpg,/content/dataset_raw/Processed Data/Rotten Tomato(24-35)/aug_14_IMG_20251201_133151189_HDR.jpg,Tomato,Rotten,24-35,512,512,3,JPEG,13.06,d9120c3562b007b92d526b5d7c9c3169,False,
IMG_20251127_192018366_HDR,IMG_20251127_192018366_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251127_192018366_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,15.03,312671b0fe89ecdd4f3b1e6165d1e9bb,False,
aug_16_IMG_20251120_203131162_HDR,aug_16_IMG_20251120_203131162_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/aug_16_IMG_20251120_203131162_HDR.jpg,Banana,Fresh,1-4,512,512,3,JPEG,17.79,4d98b153264eac464d9535f78277fc52,False,
aug_207_IMG_20251106_160433969_HDR_AE,aug_207_IMG_20251106_160433969_HDR_AE.jpg,/content/dataset_raw/Processed Data/Rotten eggplant(8-15)/aug_207_IMG_20251106_160433969_HDR_AE.jpg,Eggplant,Rotten,8-15,512,512,3,JPEG,20.89,c811900b8d4a2010468f53bd9a2a8499,False,
aug_302_IMG_20251121_143557066_HDR_AE,aug_302_IMG_20251121_143557066_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh eggplant(1-4)/aug_302_IMG_20251121_143557066_HDR_AE.jpg,Eggplant,Fresh,1-4,512,512,3,JPEG,18.69,9bc0056ac44538bf32277c545432b287,False,
IMG_20251112_164842,IMG_20251112_164842.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/IMG_20251112_164842.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,16.18,2847a0f7fcf9d744dc1f754e1f2eaf5d,False,
aug_397_IMG_20260116_030044,aug_397_IMG_20260116_030044.jpg,/content/dataset_raw/Processed Data/Fresh Cucumber(1-6)/aug_397_IMG_20260116_030044.jpg,Cucumber,Fresh,1-6,512,512,3,JPEG,19.75,95cd9d5258b3a94d50f15f530b107445,False,
IMG_20251123_222517610_HDR,IMG_20251123_222517610_HDR.jpg,/content/dataset_raw/Processed Data/Fresh Tomato(1-10)/IMG_20251123_222517610_HDR.jpg,Tomato,Fresh,1-10,512,512,3,JPEG,12.88,dce55a0b9e55933f8868cdcecd897a0d,False,
aug_271_IMG-20260128-WA0038,aug_271_IMG-20260128-WA0038.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_271_IMG-20260128-WA0038.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,51.51,1d6b9f86547a8df6a07c43a63b0a4d37,False,
aug_200_IMG-20251125-WA0015,aug_200_IMG-20251125-WA0015.jpg,/content/dataset_raw/Processed Data/Fresh pineapple(1-15)/aug_200_IMG-20251125-WA0015.jpg,Pineapple,Fresh,1-15,512,512,3,JPEG,28.54,5155a18f54bce1a38ebbaa0f325434d1,False,
IMG_20260114_005335,IMG_20260114_005335.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/IMG_20260114_005335.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,18.95,1293523e83536a8b2fce0850bea6425f,False,
IMG-20251130-WA0004,IMG-20251130-WA0004.jpg,/content/dataset_raw/Processed Data/Fresh pineapple(1-15)/IMG-20251130-WA0004.jpg,Pineapple,Fresh,1-15,512,512,3,JPEG,46.99,3072d5a12324012a0386b0724b40c709,False,
aug_337_IMG_20251104_131910090_HDR_AE~2,aug_337_IMG_20251104_131910090_HDR_AE~2.jpg,/content/dataset_raw/Processed Data/Fresh Banana(1-4)/aug_337_IMG_20251104_131910090_HDR_AE~2.jpg,Banana,Fresh,1-4,512,512,3,JPEG,30.32,9f8a823e2eae9d536214212b107bf69c,False,
aug_365_IMG_20251122_211141463_HDR,aug_365_IMG_20251122_211141463_HDR.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_365_IMG_20251122_211141463_HDR.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,47.46,a918187813b5e118d87c52150d34fecb,False,
aug_258_IMG_20260120_004349,aug_258_IMG_20260120_004349.jpg,/content/dataset_raw/Processed Data/Semi Fresh Cucumber(6-12)/aug_258_IMG_20260120_004349.jpg,Cucumber,Semi-Fresh,6-12,512,512,3,JPEG,20.76,5ad08e7d482a24da0f81be6c611c3e9d,False,
aug_405_IMG_20251124_022549,aug_405_IMG_20251124_022549.jpg,/content/dataset_raw/Processed Data/Semi Fresh Papaya(4-7)/aug_405_IMG_20251124_022549.jpg,Papaya,Semi-Fresh,4-7,512,512,3,JPEG,23.76,575b5e0e8ccfb10bf0f8658a7ab0aadb,False,
aug_58_IMG_20251121_144728152_HDR_AE,aug_58_IMG_20251121_144728152_HDR_AE.jpg,/content/dataset_raw/Processed Data/Semi fresh Pineapple (15-25)/aug_58_IMG_20251121_144728152_HDR_AE.jpg,Pineapple,Semi-Fresh,15-25,512,512,3,JPEG,45.84,e9321bd1781e19f0c508e213fb12477e,False,
aug_373_IMG_20260116_030510,aug_373_IMG_20260116_030510.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_373_IMG_20260116_030510.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,10.76,bf013eb1d6a19e36d10562ef2115cd86,False,
IMG_20251115_122133085_HDR_AE,IMG_20251115_122133085_HDR_AE.jpg,/content/dataset_raw/Processed Data/Fresh pineapple(1-15)/IMG_20251115_122133085_HDR_AE.jpg,Pineapple,Fresh,1-15,512,512,3,JPEG,46.88,bd52af65d4281fba6952b6cd388d96aa,False,
aug_64_IMG_20251027_171125,aug_64_IMG_20251027_171125.jpg,/content/dataset_raw/Processed Data/Fresh Bittermelon(1-3)/aug_64_IMG_20251027_171125.jpg,Bittermelon,Fresh,1-3,512,512,3,JPEG,28.67,5796ae1825b901e493d50776f7bea671,False,
aug_89_IMG_20260114_004533,aug_89_IMG_20260114_004533.jpg,/content/dataset_raw/Processed Data/Fresh Papaya(1-4)/aug_89_IMG_20260114_004533.jpg,Papaya,Fresh,1-4,512,512,3,JPEG,14.13,ec3f719e309e665d105a696f3226026c,False,
IMG-20251227-WA0021,IMG-20251227-WA0021.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/IMG-20251227-WA0021.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,34.17,a6c665c46b18405b6668c7a49553a130,False,
aug_230_IMG-20260130-WA0120,aug_230_IMG-20260130-WA0120.jpg,/content/dataset_raw/Processed Data/Rotten Pineapple(25-35)/aug_230_IMG-20260130-WA0120.jpg,Pineapple,Rotten,25-35,512,512,3,JPEG,38.24,52a645c675c76679499ec0600b0a7cc2,False,
aug_158_IMG-20251118-WA0017,aug_158_IMG-20251118-WA0017.jpg,/content/dataset_raw/Processed Data/Fresh Orange(1-9)/aug_158_IMG-20251118-WA0017.jpg,Orange,Fresh,1-9,512,512,3,JPEG,14.9,955ec3be06bc56d35ebf5b0b407c9938,False,
aug_338_IMG-20251113-WA0025,aug_338_IMG-20251113-WA0025.jpg,/content/dataset_raw/Processed Data/Rotten Orange(20-35)/aug_338_IMG-20251113-WA0025.jpg,Orange,Rotten,20-35,512,512,3,JPEG,24.47,3c542736c3dd2a8c211d6dfde100728b,False,
IMG_20251201_132857125_HDR,IMG_20251201_132857125_HDR.jpg,/content/dataset_raw/Processed Data/Rotten banana(7-13)/IMG_20251201_132857125_HDR.jpg,Banana,Rotten,7-13,512,512,3,JPEG,20.56,1294d550d7de2660d88464f6928d62e0,False,
